WellId;Well_ColId;Well_RowId;S;T;Z;C;area;centroid-0;centroid-1;max_intensity;mean_intensity;min_intensity;bbox-0;bbox-1;bbox-2;bbox-3
B5;5;2;5;0;0;0;188;469.75531914893617;422.5;89;64.16489361702128;35;463;413;478;431
B5;5;2;5;0;0;0;132;479.6515151515151;523.3484848484849;51;39.59090909090909;25;473;517;487;531
B5;5;2;5;0;0;0;176;486.89772727272725;619.5;66;51.3125;29;478;615;497;625
B5;5;2;5;0;0;0;109;492.1559633027523;501.4678899082569;57;43.27522935779817;28;488;495;499;510
B5;5;2;5;0;0;0;70;498.1142857142857;510.27142857142854;54;41.857142857142854;30;493;505;503;516
B5;5;2;5;0;0;0;157;496.05732484076435;52.77070063694268;117;93.97452229299363;52;487;48;506;59
B5;5;2;5;0;0;0;118;500.23728813559325;539.0254237288135;62;44.59322033898305;25;494;534;507;545
B5;5;2;5;0;0;0;157;509.312101910828;427.02547770700636;113;80.61783439490446;39;505;417;515;437
B5;5;2;5;0;0;0;266;512.9285714285714;459.00375939849624;51;41.045112781954884;29;503;451;523;470
B5;5;2;5;0;0;0;157;520.140127388535;512.1910828025477;64;49.152866242038215;31;515;502;528;523
B5;5;2;5;0;0;0;142;524.6760563380282;36.140845070422536;72;50.514084507042256;29;516;31;534;42
B5;5;2;5;0;0;0;271;527.0221402214022;417.9261992619926;85;58.52767527675277;31;516;408;538;429
B5;5;2;5;0;0;0;151;527.1655629139073;118.19867549668874;69;50.18543046357616;30;522;110;533;127
B5;5;2;5;0;0;0;231;532.4848484848485;357.2987012987013;80;57.883116883116884;32;523;347;542;368
B5;5;2;5;0;0;0;160;538.55;520.475;68;50.9;31;532;511;547;530
B5;5;2;5;0;0;0;299;541.0735785953177;238.58862876254182;70;47.1438127090301;23;534;225;548;253
B5;5;2;5;0;0;0;227;539.4405286343613;310.93392070484583;47;33.73568281938326;23;533;301;547;322
B5;5;2;5;0;0;0;153;541.9411764705883;457.4575163398693;87;65.16993464052288;33;537;449;548;466
B5;5;2;5;0;0;0;142;543.2323943661971;10.82394366197183;60;44.78169014084507;29;537;4;550;19
B5;5;2;5;0;0;0;154;544.4545454545455;105.62337662337663;47;35.11038961038961;24;540;97;550;116
B5;5;2;5;0;0;0;206;554.0;151.07766990291262;90;67.01941747572816;40;547;141;563;161
B5;5;2;5;0;0;0;227;557.3392070484582;351.3788546255507;53;39.180616740088105;22;550;340;565;365
B5;5;2;5;0;0;0;183;570.3551912568306;316.0655737704918;37;28.73224043715847;21;564;308;579;325
B5;5;2;5;0;0;0;156;569.8076923076923;585.7948717948718;52;39.98717948717949;25;566;577;576;596
B5;5;2;5;0;0;0;176;575.2215909090909;285.5511363636364;45;33.42045454545455;22;569;276;582;296
B5;5;2;5;0;0;0;215;576.1860465116279;564.8976744186047;73;54.10232558139535;31;566;558;587;573
B5;5;2;5;0;0;0;194;583.4329896907217;612.8814432989691;68;49.81958762886598;30;574;607;593;621
B5;5;2;5;0;0;0;178;581.5393258426966;128.1629213483146;85;59.758426966292134;38;572;123;593;135
B5;5;2;5;0;0;0;188;583.1914893617021;376.5159574468085;113;84.98404255319149;41;575;370;592;384
B5;5;2;5;0;0;0;176;585.375;94.45454545454545;107;76.89204545454545;40;578;85;592;104
B5;5;2;5;0;0;0;131;586.4274809160305;591.9236641221374;51;39.62595419847328;28;581;584;592;601
B5;5;2;5;0;0;0;191;588.5183246073299;67.15183246073299;133;92.23560209424083;46;581;60;598;76
B5;5;2;5;0;0;0;366;586.9808743169399;22.846994535519126;152;113.56284153005464;62;575;13;599;33
B5;5;2;5;0;0;0;188;588.4308510638298;517.6542553191489;176;131.54255319148936;72;582;509;595;529
B5;5;2;5;0;0;0;162;597.1111111111111;173.12962962962962;88;63.45679012345679;33;591;166;607;181
B5;5;2;5;0;0;0;137;595.4817518248175;227.86861313868613;77;49.01459854014598;26;591;219;601;237
B5;5;2;5;0;0;0;263;597.8060836501901;355.5665399239544;63;46.61216730038023;28;591;344;606;366
B5;5;2;5;0;0;0;109;603.1467889908257;214.75229357798165;73;50.56880733944954;26;598;209;609;222
B5;5;2;5;0;0;0;143;613.2867132867133;286.38461538461536;89;69.51748251748252;38;607;279;621;296
B5;5;2;5;0;0;0;161;611.2360248447205;475.12422360248445;68;51.546583850931675;33;604;467;619;484
B5;5;2;5;0;0;0;162;614.6975308641976;563.4074074074074;57;43.06172839506173;27;609;557;624;573
B5;5;2;5;0;0;0;144;617.8055555555555;108.11111111111111;99;64.57638888888889;39;611;101;626;115
B5;5;2;5;0;0;0;108;621.2592592592592;296.69444444444446;65;49.48148148148148;31;615;289;628;304
B5;5;2;5;0;0;0;170;619.3352941176471;540.7352941176471;67;49.194117647058825;30;609;534;631;547
B5;5;2;5;0;0;0;116;622.801724137931;125.33620689655173;66;51.96551724137931;28;618;119;629;133
B5;5;2;5;0;0;0;165;624.3090909090909;608.7151515151515;46;36.43030303030303;25;618;601;633;617
B5;5;2;5;0;0;0;187;625.9893048128342;241.0;90;64.524064171123;36;619;232;633;251
B5;5;2;5;0;0;0;175;625.1714285714286;498.54857142857145;62;46.182857142857145;30;616;492;635;506
B5;5;2;6;0;0;0;193;9.378238341968911;74.53886010362694;138;104.58549222797927;53;2;65;18;84
B5;5;2;6;0;0;0;205;14.653658536585366;398.1463414634146;100;71.58536585365853;39;4;390;25;408
B5;5;2;6;0;0;0;294;22.139455782312925;476.90816326530614;72;51.404761904761905;28;10;468;35;487
B5;5;2;6;0;0;0;134;31.492537313432837;372.2835820895522;62;49.6865671641791;31;25;366;39;380
B5;5;2;6;0;0;0;149;31.812080536912752;352.06711409395973;69;50.355704697986575;30;23;346;41;359
B5;5;2;6;0;0;0;146;33.76712328767123;620.6849315068494;64;48.12328767123287;29;28;614;41;628
B5;5;2;6;0;0;0;141;40.156028368794324;333.3758865248227;96;68.09929078014184;35;34;328;49;341
B5;5;2;6;0;0;0;52;46.34615384615385;423.2692307692308;68;53.36538461538461;33;43;420;52;429
B5;5;2;6;0;0;0;66;53.333333333333336;425.7878787878788;72;56.75757575757576;35;49;421;59;430
B5;5;2;6;0;0;0;153;57.849673202614376;25.098039215686274;123;92.49673202614379;47;53;17;64;35
B5;5;2;6;0;0;0;150;59.526666666666664;380.44666666666666;66;49.21333333333333;31;53;374;68;388
B5;5;2;6;0;0;0;151;57.16556291390729;581.5960264900663;88;65.82781456953643;38;52;574;65;590
B5;5;2;6;0;0;0;154;61.86363636363637;354.54545454545456;76;57.31818181818182;35;53;349;72;360
B5;5;2;6;0;0;0;207;64.09178743961353;483.8695652173913;88;60.570048309178745;34;55;474;73;495
B5;5;2;6;0;0;0;218;68.92201834862385;451.0642201834862;101;77.01834862385321;45;62;443;78;460
B5;5;2;6;0;0;0;114;69.85087719298245;543.1842105263158;106;82.28947368421052;45;62;538;79;550
B5;5;2;6;0;0;0;117;74.65811965811966;63.94017094017094;57;45.02564102564103;33;69;59;83;71
B5;5;2;6;0;0;0;158;75.90506329113924;504.8164556962025;84;59.48101265822785;28;70;497;84;514
B5;5;2;6;0;0;0;191;72.8848167539267;342.434554973822;78;54.2565445026178;29;63;336;84;350
B5;5;2;6;0;0;0;184;75.375;413.3532608695652;91;71.04891304347827;37;66;407;85;421
B5;5;2;6;0;0;0;53;74.28301886792453;550.1698113207547;80;64.20754716981132;41;70;547;80;554
B5;5;2;6;0;0;0;189;81.73544973544973;316.6190476190476;57;40.51851851851852;25;69;311;95;323
B5;5;2;6;0;0;0;145;79.97241379310344;78.8551724137931;121;89.1655172413793;55;73;73;87;88
B5;5;2;6;0;0;0;72;83.86111111111111;545.6388888888889;78;60.986111111111114;34;79;541;90;551
B5;5;2;6;0;0;0;135;89.54074074074074;33.666666666666664;129;95.22962962962963;51;85;25;95;42
B5;5;2;6;0;0;0;72;89.73611111111111;387.8611111111111;62;45.208333333333336;25;85;383;95;393
B5;5;2;6;0;0;0;72;88.27777777777777;376.34722222222223;66;48.34722222222222;28;85;371;94;383
B5;5;2;6;0;0;0;169;93.23076923076923;490.36686390532543;85;62.29585798816568;35;87;483;102;499
B5;5;2;6;0;0;0;160;99.5625;93.8875;132;93.91875;50;95;85;105;104
B5;5;2;6;0;0;0;191;106.41884816753927;47.84293193717277;94;70.07329842931937;44;99;40;114;57
B5;5;2;6;0;0;0;171;106.90058479532163;559.3918128654971;73;51.21637426900585;32;97;554;118;566
B5;5;2;6;0;0;0;163;104.28220858895706;523.7423312883435;76;57.22085889570552;37;96;516;113;532
B5;5;2;6;0;0;0;161;108.64596273291926;171.17391304347825;133;101.0248447204969;48;104;161;114;181
B5;5;2;6;0;0;0;146;112.0068493150685;305.52054794520546;89;64.32876712328768;34;106;296;119;315
B5;5;2;6;0;0;0;156;111.40384615384616;614.2307692307693;46;33.93589743589744;23;105;606;119;622
B5;5;2;6;0;0;0;158;118.50632911392405;500.50632911392404;69;51.164556962025316;30;112;493;127;508
B5;5;2;6;0;0;0;187;122.46524064171123;439.39572192513367;104;72.80213903743315;39;112;433;133;447
B5;5;2;6;0;0;0;131;126.70229007633588;539.412213740458;87;65.54198473282443;39;120;533;135;546
B5;5;2;6;0;0;0;160;129.1625;173.275;136;94.9;51;122;165;138;183
B5;5;2;6;0;0;0;150;129.21333333333334;594.9533333333334;48;37.32666666666667;25;122;587;138;603
B5;5;2;6;0;0;0;195;140.05128205128204;262.2102564102564;93;66.0974358974359;38;131;254;150;271
B5;5;2;6;0;0;0;204;138.0343137254902;48.31372549019608;64;44.73039215686274;29;132;39;146;59
B5;5;2;6;0;0;0;150;139.24666666666667;421.1333333333333;97;72.88;39;130;417;149;427
B5;5;2;6;0;0;0;109;141.54128440366972;8.412844036697248;75;56.00917431192661;38;138;2;148;18
B5;5;2;6;0;0;0;193;143.27461139896374;93.64248704663213;89;65.56476683937824;31;138;82;150;106
B5;5;2;6;0;0;0;170;154.03529411764706;324.4529411764706;65;50.77058823529412;30;147;318;164;332
B5;5;2;6;0;0;0;168;157.11309523809524;164.63095238095238;86;53.42261904761905;29;150;156;164;174
B5;5;2;6;0;0;0;144;160.98611111111111;21.743055555555557;80;58.36805555555556;36;154;15;169;29
B5;5;2;6;0;0;0;345;157.24347826086955;490.0144927536232;123;81.64057971014493;39;148;478;169;503
B5;5;2;6;0;0;0;172;163.33139534883722;281.31976744186045;70;54.47093023255814;34;154;274;172;289
B5;5;2;6;0;0;0;152;167.61184210526315;351.4407894736842;74;56.39473684210526;35;162;344;175;360
B5;5;2;6;0;0;0;175;169.05142857142857;308.49142857142857;86;61.222857142857144;37;160;302;179;316
B5;5;2;6;0;0;0;264;174.00378787878788;82.5719696969697;75;55.68939393939394;29;165;74;185;92
B5;5;2;6;0;0;0;156;174.1346153846154;590.6282051282051;59;45.36538461538461;29;167;583;181;599
B5;5;2;6;0;0;0;200;175.24;167.335;97;57.995;30;167;160;184;176
B5;5;2;6;0;0;0;216;183.15277777777777;47.93055555555556;94;70.45370370370371;39;173;42;193;56
B5;5;2;6;0;0;0;298;180.6778523489933;440.1711409395973;94;71.71476510067114;40;169;432;192;449
B5;5;2;6;0;0;0;138;187.4927536231884;344.04347826086956;87;63.7536231884058;37;180;339;197;351
B5;5;2;6;0;0;0;159;185.8238993710692;241.52201257861634;64;47.60377358490566;33;175;235;197;249
B5;5;2;6;0;0;0;149;193.80536912751677;263.2147651006711;84;67.06040268456375;43;187;255;201;272
B5;5;2;6;0;0;0;237;197.41772151898735;527.0126582278481;73;57.30379746835443;38;189;519;208;537
B5;5;2;6;0;0;0;126;201.1031746031746;595.2460317460317;98;71.88095238095238;42;197;587;206;604
B5;5;2;6;0;0;0;183;205.34426229508196;104.7103825136612;87;69.53005464480874;44;198;99;215;112
B5;5;2;6;0;0;0;309;203.51456310679612;217.2233009708738;79;57.03559870550162;35;192;209;216;226
B5;5;2;6;0;0;0;145;204.44137931034481;17.689655172413794;120;84.51724137931035;46;199;10;212;26
B5;5;2;6;0;0;0;339;207.73746312684366;489.7315634218289;111;78.54867256637168;39;196;478;223;503
B5;5;2;6;0;0;0;148;210.5608108108108;273.3445945945946;81;68.12837837837837;47;203;267;219;281
B5;5;2;6;0;0;0;204;212.7156862745098;154.6813725490196;74;52.35294117647059;34;200;150;225;161
B5;5;2;6;0;0;0;182;212.95054945054946;304.7032967032967;108;83.07692307692308;46;206;298;223;313
B5;5;2;6;0;0;0;117;213.5042735042735;257.3247863247863;70;55.324786324786324;39;209;250;219;266
B5;5;2;6;0;0;0;111;221.63063063063063;442.14414414414415;73;57.78378378378378;38;214;438;231;447
B5;5;2;6;0;0;0;185;221.42702702702704;60.14594594594595;116;87.55135135135136;51;215;53;231;68
B5;5;2;6;0;0;0;189;227.73015873015873;138.93650793650792;78;49.285714285714285;30;218;132;238;147
B5;5;2;6;0;0;0;206;234.16990291262135;176.14563106796118;100;74.67961165048544;41;224;171;246;183
B5;5;2;6;0;0;0;184;238.875;83.91304347826087;62;47.25;31;229;78;249;91
B5;5;2;6;0;0;0;51;237.7843137254902;336.84313725490193;113;93.88235294117646;53;234;333;243;341
B5;5;2;6;0;0;0;169;241.11834319526628;617.4023668639053;59;43.07692307692308;27;235;608;248;627
B5;5;2;6;0;0;0;216;243.3101851851852;268.60648148148147;100;70.02314814814815;42;236;259;250;280
B5;5;2;6;0;0;0;102;245.72549019607843;331.0882352941176;113;95.18627450980392;53;239;326;252;337
B5;5;2;6;0;0;0;140;246.64285714285714;18.885714285714286;83;62.292857142857144;38;241;13;254;27
B5;5;2;6;0;0;0;167;244.34730538922156;427.1736526946108;82;62.07185628742515;36;235;423;256;433
B5;5;2;6;0;0;0;320;259.746875;379.153125;190;132.24375;62;250;367;273;390
B5;5;2;6;0;0;0;215;264.9162790697674;134.03720930232558;91;72.16279069767442;42;255;127;275;143
B5;5;2;6;0;0;0;183;260.57923497267757;100.59016393442623;79;59.486338797814206;34;251;96;271;107
B5;5;2;6;0;0;0;200;265.835;507.395;100;73.06;41;257;501;276;514
B5;5;2;6;0;0;0;182;267.42857142857144;588.8296703296703;52;40.22527472527472;28;260;580;276;599
B5;5;2;6;0;0;0;160;273.06875;62.91875;54;41.34375;29;268;55;280;72
B5;5;2;6;0;0;0;130;278.5923076923077;544.4307692307692;62;47.69230769230769;30;275;537;284;554
B5;5;2;6;0;0;0;114;280.3859649122807;325.1929824561403;88;65.24561403508773;39;275;319;288;331
B5;5;2;6;0;0;0;148;277.56756756756755;522.8986486486486;63;48.932432432432435;35;269;518;286;529
B5;5;2;6;0;0;0;230;277.66521739130434;277.7826086956522;85;60.11304347826087;36;271;268;285;288
B5;5;2;6;0;0;0;182;284.83516483516485;622.5934065934066;37;27.813186813186814;17;279;613;293;632
B5;5;2;6;0;0;0;63;287.4761904761905;613.3650793650794;36;28.49206349206349;22;282;609;293;618
B5;5;2;6;0;0;0;168;284.6904761904762;16.845238095238095;88;64.63095238095238;39;277;10;293;25
B5;5;2;6;0;0;0;75;288.6533333333333;320.17333333333335;86;68.97333333333333;44;284;316;294;327
B5;5;2;6;0;0;0;286;293.33916083916085;187.0909090909091;102;68.05594405594405;37;285;176;302;200
B5;5;2;6;0;0;0;150;292.16;478.1533333333333;52;41.986666666666665;29;284;472;302;486
B5;5;2;6;0;0;0;192;295.1875;87.21875;53;41.338541666666664;26;287;79;302;100
B5;5;2;6;0;0;0;239;291.39330543933056;238.48535564853557;80;56.28033472803347;26;280;232;302;247
B5;5;2;6;0;0;0;218;293.39449541284404;52.92660550458716;86;65.96788990825688;42;285;45;302;63
B5;5;2;6;0;0;0;156;303.8333333333333;483.5705128205128;67;52.3525641025641;31;296;474;312;493
B5;5;2;6;0;0;0;89;316.1573033707865;355.46067415730334;71;52.70786516853933;34;311;351;322;361
B5;5;2;6;0;0;0;191;319.22513089005236;280.0732984293194;77;59.44502617801047;38;311;273;329;287
B5;5;2;6;0;0;0;114;321.219298245614;391.1140350877193;132;102.0701754385965;55;314;387;329;396
B5;5;2;6;0;0;0;114;319.2280701754386;400.8421052631579;74;59.0;39;311;397;329;406
B5;5;2;6;0;0;0;141;324.45390070921985;138.86524822695034;101;75.41843971631205;40;320;131;330;149
B5;5;2;6;0;0;0;56;326.05357142857144;356.125;62;49.232142857142854;32;323;352;331;361
B5;5;2;6;0;0;0;153;329.7647058823529;331.51633986928107;56;45.36601307189542;26;322;324;338;340
B5;5;2;6;0;0;0;103;333.86407766990294;88.47572815533981;129;101.29126213592232;55;329;83;342;95
B5;5;2;6;0;0;0;280;331.76785714285717;218.66785714285714;86;59.74285714285714;31;321;210;343;229
B5;5;2;6;0;0;0;97;338.5257731958763;98.0;138;104.10309278350516;59;334;91;343;105
B5;5;2;6;0;0;0;159;339.76100628930817;534.3333333333334;93;72.73584905660377;44;335;523;346;546
B5;5;2;6;0;0;0;153;347.3071895424837;185.48366013071896;126;94.76470588235294;54;340;178;354;194
B5;5;2;6;0;0;0;157;350.0636942675159;530.3885350318471;93;71.14012738853503;42;345;522;357;539
B5;5;2;6;0;0;0;220;355.22727272727275;71.01363636363637;102;72.26363636363637;37;346;63;366;81
B5;5;2;6;0;0;0;193;361.0;255.67875647668393;85;60.86010362694301;33;352;248;371;264
B5;5;2;6;0;0;0;194;361.71649484536084;346.0412371134021;85;64.85567010309278;34;354;338;372;354
B5;5;2;6;0;0;0;176;357.75;106.47727272727273;77;56.85795454545455;37;352;98;365;116
B5;5;2;6;0;0;0;159;366.57861635220127;552.8993710691824;86;66.83647798742139;37;359;545;375;561
B5;5;2;6;0;0;0;171;372.7543859649123;229.6315789473684;95;70.05263157894737;44;365;223;380;238
B5;5;2;6;0;0;0;227;378.3171806167401;107.07929515418502;82;61.61674008810573;42;371;99;388;117
B5;5;2;6;0;0;0;197;378.07106598984774;606.6243654822335;45;35.223350253807105;26;370;599;387;615
B5;5;2;6;0;0;0;168;377.64285714285717;12.452380952380953;104;61.05357142857143;39;373;3;385;24
B5;5;2;6;0;0;0;240;395.89166666666665;61.49166666666667;72;54.666666666666664;35;384;55;408;69
B5;5;2;6;0;0;0;157;391.0509554140127;236.81528662420382;94;70.93630573248407;38;386;228;397;246
B5;5;2;6;0;0;0;181;403.21546961325964;365.35911602209944;223;154.2596685082873;67;395;358;413;373
B5;5;2;6;0;0;0;151;408.5960264900662;80.82781456953643;102;72.99337748344371;38;400;74;419;89
B5;5;2;6;0;0;0;249;407.69879518072287;585.3975903614457;81;56.678714859437754;32;400;573;416;599
B5;5;2;6;0;0;0;190;416.3315789473684;478.8263157894737;82;61.636842105263156;30;407;471;428;487
B5;5;2;6;0;0;0;125;424.472;623.12;47;33.6;19;416;618;433;629
B5;5;2;6;0;0;0;71;438.9718309859155;622.0140845070423;44;32.71830985915493;21;434;619;446;627
B5;5;2;6;0;0;0;187;441.9144385026738;47.9144385026738;40;31.577540106951872;21;432;42;451;55
B5;5;2;6;0;0;0;108;444.3333333333333;215.46296296296296;68;52.68518518518518;31;439;210;451;222
B5;5;2;6;0;0;0;193;444.2176165803109;115.18652849740933;101;70.50259067357513;32;438;106;451;126
B5;5;2;6;0;0;0;155;445.9225806451613;539.258064516129;91;68.7741935483871;39;440;530;452;549
B5;5;2;6;0;0;0;124;448.5725806451613;458.94354838709677;78;57.403225806451616;32;443;451;455;468
B5;5;2;6;0;0;0;157;458.21656050955414;594.7388535031847;72;55.64968152866242;36;449;589;469;602
B5;5;2;6;0;0;0;254;463.26771653543307;83.44488188976378;101;66.83858267716535;42;454;76;473;93
B5;5;2;6;0;0;0;182;460.84065934065933;546.8681318681319;73;59.16483516483517;42;455;539;469;558
B5;5;2;6;0;0;0;138;459.10869565217394;29.855072463768117;55;39.427536231884055;25;450;25;468;35
B5;5;2;6;0;0;0;133;461.9548872180451;215.3984962406015;71;53.03007518796993;33;455;209;471;222
B5;5;2;6;0;0;0;179;472.2067039106145;481.0335195530726;79;56.88826815642458;32;466;473;481;489
B5;5;2;6;0;0;0;233;473.3690987124464;578.9055793991416;83;62.93133047210301;42;464;572;484;587
B5;5;2;6;0;0;0;221;472.99095022624437;524.4751131221719;106;81.76018099547511;48;466;516;482;534
B5;5;2;6;0;0;0;109;477.4770642201835;24.513761467889907;71;50.95412844036697;32;472;19;484;31
B5;5;2;6;0;0;0;211;476.8957345971564;421.4834123222749;96;71.16587677725119;36;468;410;486;433
B5;5;2;6;0;0;0;51;479.0980392156863;94.84313725490196;47;39.450980392156865;30;475;91;485;99
B5;5;2;6;0;0;0;166;479.4879518072289;139.59036144578315;81;53.1566265060241;28;466;134;491;144
B5;5;2;6;0;0;0;238;482.8487394957983;161.7731092436975;131;100.1470588235294;61;474;154;492;171
B5;5;2;6;0;0;0;132;485.49242424242425;109.51515151515152;65;47.40151515151515;30;477;103;493;116
B5;5;2;6;0;0;0;264;481.32575757575756;70.0;100;65.9659090909091;36;471;62;492;80
B5;5;2;6;0;0;0;62;486.0806451612903;88.54838709677419;47;40.62903225806452;33;481;85;491;94
B5;5;2;6;0;0;0;192;493.125;375.7864583333333;132;97.609375;51;486;368;501;384
B5;5;2;6;0;0;0;122;495.71311475409834;10.278688524590164;220;138.9262295081967;62;491;3;501;19
B5;5;2;6;0;0;0;200;504.34;441.935;112;85.665;49;499;432;511;453
B5;5;2;6;0;0;0;100;509.09;19.87;235;156.95;60;503;15;516;26
B5;5;2;6;0;0;0;155;510.6967741935484;105.16129032258064;98;74.78709677419354;50;504;97;517;114
B5;5;2;6;0;0;0;186;519.4032258064516;508.80645161290323;101;78.84408602150538;45;512;498;526;520
B5;5;2;6;0;0;0;140;522.8428571428572;480.23571428571427;95;72.73571428571428;42;517;472;530;489
B5;5;2;6;0;0;0;163;522.1595092024539;249.55828220858896;121;98.84049079754601;54;518;241;528;260
B5;5;2;6;0;0;0;128;529.109375;459.453125;83;63.5234375;40;524;453;535;467
B5;5;2;6;0;0;0;149;529.7583892617449;548.1610738255033;184;86.3489932885906;45;523;541;537;557
B5;5;2;6;0;0;0;150;531.8666666666667;109.26;79;57.3;36;527;101;540;120
B5;5;2;6;0;0;0;146;540.8219178082192;63.68493150684932;122;82.55479452054794;30;536;55;548;73
B5;5;2;6;0;0;0;194;541.0412371134021;267.52061855670104;109;80.51030927835052;43;534;259;550;277
B5;5;2;6;0;0;0;184;542.375;238.8423913043478;102;79.60326086956522;50;535;231;551;248
B5;5;2;6;0;0;0;157;541.0573248407643;426.1592356687898;84;63.36942675159236;37;533;418;550;435
B5;5;2;6;0;0;0;157;542.6496815286624;13.834394904458598;153;110.28662420382166;55;535;8;551;21
B5;5;2;6;0;0;0;207;547.3816425120773;154.64734299516908;78;54.84541062801932;34;535;149;560;161
B5;5;2;6;0;0;0;119;546.7394957983194;121.57142857142857;90;64.9327731092437;44;541;116;554;128
B5;5;2;6;0;0;0;205;559.5951219512195;551.6682926829268;70;53.09268292682927;30;550;544;569;560
B5;5;2;6;0;0;0;157;556.2547770700637;133.28662420382165;73;51.02547770700637;31;545;129;568;139
B5;5;2;6;0;0;0;166;559.3614457831326;366.9156626506024;204;164.53614457831324;100;553;359;567;375
B5;5;2;6;0;0;0;165;562.1090909090909;101.32121212121213;127;95.53333333333333;52;554;94;570;111
B5;5;2;6;0;0;0;166;568.4036144578313;428.4457831325301;90;65.43975903614458;35;559;423;578;435
B5;5;2;6;0;0;0;197;571.8375634517766;59.01015228426396;185;132.13705583756345;55;563;50;584;68
B5;5;2;6;0;0;0;206;575.2281553398059;396.4611650485437;100;71.72815533980582;43;566;388;585;405
B5;5;2;6;0;0;0;147;571.6190476190476;215.9251700680272;65;46.224489795918366;31;563;207;580;228
B5;5;2;6;0;0;0;136;578.6029411764706;147.69117647058823;92;65.28676470588235;37;571;142;586;154
B5;5;2;6;0;0;0;160;578.25;352.39375;71;56.4;37;572;345;585;361
B5;5;2;6;0;0;0;164;582.140243902439;52.59146341463415;101;71.70121951219512;44;574;45;591;62
B5;5;2;6;0;0;0;108;580.0555555555555;567.8703703703703;78;61.166666666666664;38;575;562;587;575
B5;5;2;6;0;0;0;213;592.5680751173709;318.0798122065728;113;82.86854460093896;40;585;310;602;327
B5;5;2;6;0;0;0;103;589.6019417475728;631.5145631067961;59;48.33009708737864;35;585;625;597;639
B5;5;2;6;0;0;0;204;594.9117647058823;178.58333333333334;110;70.63725490196079;35;583;169;607;188
B5;5;2;6;0;0;0;192;594.328125;94.828125;114;85.703125;49;587;88;603;104
B5;5;2;6;0;0;0;189;595.3068783068783;407.4179894179894;223;168.73015873015873;68;589;399;602;417
B5;5;2;6;0;0;0;73;597.8630136986301;623.5753424657535;69;49.32876712328767;32;593;619;603;630
B5;5;2;6;0;0;0;176;595.9318181818181;266.5738636363636;163;114.5284090909091;54;589;258;603;277
B5;5;2;6;0;0;0;203;595.2413793103449;126.13793103448276;89;62.9064039408867;38;587;117;605;136
B5;5;2;6;0;0;0;280;599.775;578.2785714285715;70;47.767857142857146;30;590;568;610;589
B5;5;2;6;0;0;0;61;606.1803278688525;354.8524590163934;100;80.85245901639344;52;603;351;611;360
B5;5;2;6;0;0;0;99;607.3737373737374;344.1313131313131;96;76.23232323232324;44;603;338;612;351
B5;5;2;6;0;0;0;191;609.1361256544502;514.8429319371728;90;60.69109947643979;37;604;506;617;525
B5;5;2;6;0;0;0;179;613.6536312849162;239.47486033519553;77;58.08379888268156;32;604;234;625;245
B5;5;2;6;0;0;0;164;613.560975609756;494.6829268292683;88;65.3170731707317;37;605;486;621;502
B5;5;2;6;0;0;0;160;618.60625;122.2375;221;169.7875;89;611;117;628;129
B5;5;2;6;0;0;0;200;619.79;198.64;113;70.77;37;611;190;630;209
B5;5;2;6;0;0;0;170;622.1588235294117;442.83529411764704;130;97.6470588235294;57;615;436;630;451
B5;5;2;6;0;0;0;167;630.0898203592815;325.7784431137725;255;146.92215568862275;56;622;318;639;335
B5;5;2;6;0;0;0;159;630.6603773584906;84.35849056603773;105;69.58490566037736;35;625;74;636;95
B5;5;2;6;0;0;0;148;630.3175675675676;382.39864864864865;103;81.58783783783784;48;624;374;636;392
B5;5;2;7;0;0;0;124;10.266129032258064;186.8790322580645;196;129.2983870967742;46;4;180;17;194
B5;5;2;7;0;0;0;195;10.96923076923077;307.87179487179486;156;124.51282051282051;72;6;296;17;320
B5;5;2;7;0;0;0;146;11.301369863013699;566.8356164383562;108;78.43150684931507;44;6;558;18;578
B5;5;2;7;0;0;0;157;11.146496815286625;625.0764331210191;92;67.5859872611465;42;4;619;21;631
B5;5;2;7;0;0;0;214;15.257009345794392;507.00467289719626;120;89.80841121495327;56;6;498;25;517
B5;5;2;7;0;0;0;150;16.12;472.4066666666667;130;93.92666666666666;59;8;467;24;479
B5;5;2;7;0;0;0;167;21.50299401197605;610.4491017964071;91;67.33532934131736;43;15;602;30;619
B5;5;2;7;0;0;0;254;25.744094488188978;389.248031496063;129;96.05511811023622;57;16;381;38;398
B5;5;2;7;0;0;0;186;20.35483870967742;456.5537634408602;137;100.8763440860215;55;10;450;30;464
B5;5;2;7;0;0;0;169;24.609467455621303;263.14792899408286;190;137.65680473372782;72;16;256;34;271
B5;5;2;7;0;0;0;215;22.74418604651163;418.8;130;93.05581395348837;52;13;412;34;426
B5;5;2;7;0;0;0;169;28.414201183431953;106.35502958579882;176;111.63905325443787;54;22;99;37;116
B5;5;2;7;0;0;0;153;25.0718954248366;176.99346405228758;193;126.6078431372549;50;19;168;32;186
B5;5;2;7;0;0;0;143;28.174825174825173;363.3356643356643;125;88.97202797202797;53;21;358;35;370
B5;5;2;7;0;0;0;254;34.75590551181102;34.2992125984252;132;91.37795275590551;45;23;27;46;44
B5;5;2;7;0;0;0;160;34.94375;139.4125;135;96.075;54;30;130;41;149
B5;5;2;7;0;0;0;158;33.74050632911393;214.06962025316454;165;113.56962025316456;59;25;209;44;220
