Scene,Tile,T,Z,C,X [micron],Y [micron],Z [micron],Time [s]
0,920,0,0,0,-33404.8,9398.4,3774.1,144.475
0,921,0,0,0,-33088.0,9398.4,3774.5,144.485
0,922,0,0,0,-32771.2,9398.4,3774.9,144.495
0,923,0,0,0,-32454.4,9398.4,3775.3,144.505
0,924,0,0,0,-32137.6,9398.4,3775.6,144.515
0,925,0,0,0,-31820.8,9398.4,3776.0,144.525
0,926,0,0,0,-31504.0,9398.4,3776.4,144.535
0,927,0,0,0,-31187.2,9398.4,3776.7,144.545
0,928,0,0,0,-30870.4,9398.4,3777.1,144.555
0,929,0,0,0,-30553.6,9398.4,3777.5,144.565
0,930,0,0,0,-30236.8,9398.4,3777.8,144.575
0,931,0,0,0,-29920.0,9398.4,3778.2,144.585
0,932,0,0,0,-29603.2,9398.4,3778.5,144.595
0,933,0,0,0,-29286.4,9398.4,3778.9,144.607
0,934,0,0,0,-28969.6,9398.4,3779.3,144.617
0,935,0,0,0,-28652.8,9398.4,3779.6,144.627
0,936,0,0,0,-28336.0,9398.4,3780.0,144.637
0,937,0,0,0,-28019.2,9398.4,3780.3,144.647
0,938,0,0,0,-27702.4,9398.4,3780.7,144.657
0,939,0,0,0,-27385.6,9398.4,3781.1,144.668
0,940,0,0,0,-27068.8,9398.4,3781.4,144.679
0,941,0,0,0,-26752.0,9398.4,3781.8,144.689
0,942,0,0,0,-26435.2,9398.4,3782.1,144.701
0,943,0,0,0,-26118.4,9398.4,3782.5,144.711
0,944,0,0,0,-25801.6,9398.4,3782.8,144.723
0,945,0,0,0,-25484.8,9398.4,3783.2,144.735
0,946,0,0,0,-25168.0,9398.4,3783.4,144.745
0,947,0,0,0,-24851.2,9636.0,3784.1,151.857
0,948,0,0,0,-25168.0,9636.0,3783.8,151.867
0,949,0,0,0,-25484.8,9636.0,3783.4,151.877
0,950,0,0,0,-25801.6,9636.0,3783.0,151.887
0,951,0,0,0,-26118.4,9636.0,3782.7,151.897
0,952,0,0,0,-26435.2,9636.0,3782.3,151.907
0,953,0,0,0,-26752.0,9636.0,3782.0,151.917
0,954,0,0,0,-27068.8,9636.0,3781.6,151.927
0,955,0,0,0,-27385.6,9636.0,3781.3,151.937
0,956,0,0,0,-27702.4,9636.0,3780.9,151.949
0,957,0,0,0,-28019.2,9636.0,3780.5,151.959
0,958,0,0,0,-28336.0,9636.0,3780.2,152.043
0,959,0,0,0,-28652.8,9636.0,3779.8,152.059
0,960,0,0,0,-28969.6,9636.0,3779.5,152.069
0,961,0,0,0,-29286.4,9636.0,3779.1,152.079
0,962,0,0,0,-29603.2,9636.0,3778.7,152.089
0,963,0,0,0,-29920.0,9636.0,3778.4,152.099
0,964,0,0,0,-30236.8,9636.0,3778.0,152.109
0,965,0,0,0,-30553.6,9636.0,3777.7,152.119
0,966,0,0,0,-30870.4,9636.0,3777.3,152.129
0,967,0,0,0,-31187.2,9636.0,3776.9,152.139
0,968,0,0,0,-31504.0,9636.0,3776.6,152.149
0,969,0,0,0,-31820.8,9636.0,3776.2,152.159
0,970,0,0,0,-32137.6,9636.0,3775.8,152.181
0,971,0,0,0,-32454.4,9636.0,3775.5,152.198
0,972,0,0,0,-32771.2,9636.0,3775.1,152.209
0,973,0,0,0,-33088.0,9636.0,3774.7,152.239
0,974,0,0,0,-33404.8,9636.0,3774.3,152.249
0,975,0,0,0,-33721.6,9636.0,3774.0,152.270
0,976,0,0,0,-34038.4,9636.0,3773.6,152.302
0,977,0,0,0,-34355.2,9636.0,3773.3,152.312
0,978,0,0,0,-34672.0,9636.0,3772.8,152.333
0,979,0,0,0,-34988.8,9636.0,3772.4,152.343
0,980,0,0,0,-35305.6,9636.0,3772.1,152.353
0,981,0,0,0,-35622.4,9636.0,3771.7,152.363
0,982,0,0,0,-35939.2,9636.0,3771.3,152.373
0,983,0,0,0,-36256.0,9636.0,3770.9,152.383
0,984,0,0,0,-36572.8,9636.0,3770.5,152.393
0,985,0,0,0,-36889.6,9636.0,3770.1,152.404
0,986,0,0,0,-37206.4,9636.0,3769.7,152.415
0,987,0,0,0,-37523.2,9636.0,3769.3,152.426
0,988,0,0,0,-37840.0,9636.0,3768.9,152.438
0,989,0,0,0,-38156.8,9636.0,3768.5,152.449
0,990,0,0,0,-38473.6,9636.0,3768.1,152.459
0,991,0,0,0,-38790.4,9636.0,3767.7,152.469
0,992,0,0,0,-39107.2,9636.0,3767.3,152.479
0,993,0,0,0,-39424.0,9636.0,3766.8,152.489
0,994,0,0,0,-39740.8,9636.0,3766.4,152.499
0,995,0,0,0,-40057.6,9636.0,3766.0,152.509
0,996,0,0,0,-40374.4,9636.0,3765.6,152.519
0,997,0,0,0,-40691.2,9636.0,3765.1,152.529
0,998,0,0,0,-41008.0,9636.0,3764.7,152.539
0,999,0,0,0,-41324.8,9636.0,3764.3,152.549
0,1000,0,0,0,-41641.6,9636.0,3763.8,152.559
0,1001,0,0,0,-41958.4,9636.0,3763.4,152.569
0,1002,0,0,0,-41958.4,9873.6,3763.7,159.333
0,1003,0,0,0,-41641.6,9873.6,3764.1,159.343
0,1004,0,0,0,-41324.8,9873.6,3764.6,159.353
0,1005,0,0,0,-41008.0,9873.6,3765.0,159.363
0,1006,0,0,0,-40691.2,9873.6,3765.4,159.373
0,1007,0,0,0,-40374.4,9873.6,3765.8,159.469
0,1008,0,0,0,-40057.6,9873.6,3766.3,159.479
0,1009,0,0,0,-39740.8,9873.6,3766.8,159.489
0,1010,0,0,0,-39424.0,9873.6,3767.2,159.500
0,1011,0,0,0,-39107.2,9873.6,3767.5,159.511
0,1012,0,0,0,-38790.4,9873.6,3767.9,159.555
0,1013,0,0,0,-38473.6,9873.6,3768.3,159.565
0,1014,0,0,0,-38156.8,9873.6,3768.7,159.580
0,1015,0,0,0,-37840.0,9873.6,3769.1,159.590
0,1016,0,0,0,-37523.2,9873.6,3769.6,159.609
0,1017,0,0,0,-37206.4,9873.6,3769.9,159.631
0,1018,0,0,0,-36889.6,9873.6,3770.3,159.645
0,1019,0,0,0,-36572.8,9873.6,3770.7,159.659
0,1020,0,0,0,-36256.0,9873.6,3771.1,159.673
0,1021,0,0,0,-35939.2,9873.6,3771.5,159.686
0,1022,0,0,0,-35622.4,9873.6,3771.9,159.701
0,1023,0,0,0,-35305.6,9873.6,3772.3,159.711
0,1024,0,0,0,-34988.8,9873.6,3772.6,159.721
0,1025,0,0,0,-34672.0,9873.6,3773.0,159.738
0,1026,0,0,0,-34355.2,9873.6,3773.4,159.748
0,1027,0,0,0,-34038.4,9873.6,3773.8,159.758
0,1028,0,0,0,-33721.6,9873.6,3774.2,159.768
0,1029,0,0,0,-33404.8,9873.6,3774.5,159.778
0,1030,0,0,0,-33088.0,9873.6,3774.9,159.798
0,1031,0,0,0,-32771.2,9873.6,3775.3,159.809
0,1032,0,0,0,-32454.4,9873.6,3775.6,159.820
0,1033,0,0,0,-32137.6,9873.6,3776.0,159.843
0,1034,0,0,0,-31820.8,9873.6,3776.5,159.867
0,1035,0,0,0,-31504.0,9873.6,3776.7,159.877
0,1036,0,0,0,-31187.2,9873.6,3777.1,159.890
0,1037,0,0,0,-30870.4,9873.6,3777.5,159.904
0,1038,0,0,0,-30553.6,9873.6,3777.8,159.914
0,1039,0,0,0,-30236.8,9873.6,3778.2,159.925
0,1040,0,0,0,-29920.0,9873.6,3778.7,159.935
0,1041,0,0,0,-29603.2,9873.6,3778.9,159.945
0,1042,0,0,0,-29286.4,9873.6,3779.3,159.955
0,1043,0,0,0,-28969.6,9873.6,3779.6,159.965
0,1044,0,0,0,-28652.8,9873.6,3780.0,159.981
0,1045,0,0,0,-28336.0,9873.6,3780.4,159.997
0,1046,0,0,0,-28019.2,9873.6,3780.7,160.007
0,1047,0,0,0,-27702.4,9873.6,3781.1,160.017
0,1048,0,0,0,-27385.6,9873.6,3781.5,160.027
0,1049,0,0,0,-27068.8,9873.6,3781.8,160.037
0,1050,0,0,0,-26752.0,9873.6,3782.2,160.055
0,1051,0,0,0,-26435.2,9873.6,3782.5,160.065
0,1052,0,0,0,-26118.4,9873.6,3782.9,160.081
0,1053,0,0,0,-25801.6,9873.6,3783.4,160.096
0,1054,0,0,0,-25484.8,9873.6,3783.6,160.113
0,1055,0,0,0,-25168.0,9873.6,3784.0,160.128
0,1056,0,0,0,-24851.2,9873.6,3784.3,160.138
0,1057,0,0,0,-23900.8,10111.2,3785.7,167.891
0,1058,0,0,0,-24217.6,10111.2,3785.2,167.901
0,1059,0,0,0,-24534.4,10111.2,3785.1,167.911
0,1060,0,0,0,-24851.2,10111.2,3784.6,167.921
0,1061,0,0,0,-25168.0,10111.2,3784.2,167.999
0,1062,0,0,0,-25484.8,10111.2,3783.8,168.009
0,1063,0,0,0,-25801.6,10111.2,3783.5,168.026
0,1064,0,0,0,-26118.4,10111.2,3783.1,168.046
0,1065,0,0,0,-26435.2,10111.2,3782.7,168.059
0,1066,0,0,0,-26752.0,10111.2,3782.4,168.088
0,1067,0,0,0,-27068.8,10111.2,3782.0,168.098
0,1068,0,0,0,-27385.6,10111.2,3781.7,168.108
0,1069,0,0,0,-27702.4,10111.2,3781.3,168.118
0,1070,0,0,0,-28019.2,10111.2,3780.9,168.128
0,1071,0,0,0,-28336.0,10111.2,3780.6,168.142
0,1072,0,0,0,-28652.8,10111.2,3780.2,168.152
0,1073,0,0,0,-28969.6,10111.2,3779.8,168.175
0,1074,0,0,0,-29286.4,10111.2,3779.5,168.208
0,1075,0,0,0,-29603.2,10111.2,3779.1,168.218
0,1076,0,0,0,-29920.0,10111.2,3778.6,168.236
0,1077,0,0,0,-30236.8,10111.2,3778.4,168.257
0,1078,0,0,0,-30553.6,10111.2,3778.0,168.273
0,1079,0,0,0,-30870.4,10111.2,3777.7,168.283
0,1080,0,0,0,-31187.2,10111.2,3777.3,168.293
0,1081,0,0,0,-31504.0,10111.2,3776.9,168.303
0,1082,0,0,0,-31820.8,10111.2,3776.6,168.313
0,1083,0,0,0,-32137.6,10111.2,3776.1,168.323
0,1084,0,0,0,-32454.4,10111.2,3775.8,168.333
0,1085,0,0,0,-32771.2,10111.2,3775.5,168.345
0,1086,0,0,0,-33088.0,10111.2,3775.1,168.356
0,1087,0,0,0,-33404.8,10111.2,3774.7,168.366
0,1088,0,0,0,-33721.6,10111.2,3774.3,168.378
0,1089,0,0,0,-34038.4,10111.2,3774.0,168.388
0,1090,0,0,0,-34355.2,10111.2,3773.6,168.408
0,1091,0,0,0,-34672.0,10111.2,3773.2,168.420
0,1092,0,0,0,-34988.8,10111.2,3772.8,168.430
0,1093,0,0,0,-35305.6,10111.2,3772.5,168.440
0,1094,0,0,0,-35622.4,10111.2,3772.1,168.450
0,1095,0,0,0,-35939.2,10111.2,3771.7,168.460
0,1096,0,0,0,-36256.0,10111.2,3771.3,168.470
0,1097,0,0,0,-36572.8,10111.2,3770.9,168.480
0,1098,0,0,0,-36889.6,10111.2,3770.5,168.490
0,1099,0,0,0,-37206.4,10111.2,3770.2,168.500
0,1100,0,0,0,-37523.2,10111.2,3769.8,168.510
0,1101,0,0,0,-37840.0,10111.2,3769.4,168.520
0,1102,0,0,0,-38156.8,10111.2,3769.0,168.531
0,1103,0,0,0,-38473.6,10111.2,3768.6,168.541
0,1104,0,0,0,-38790.4,10111.2,3768.2,168.551
0,1105,0,0,0,-39107.2,10111.2,3767.8,168.590
0,1106,0,0,0,-39424.0,10111.2,3767.4,168.600
0,1107,0,0,0,-39740.8,10111.2,3767.0,168.620
0,1108,0,0,0,-40057.6,10111.2,3766.5,168.630
0,1109,0,0,0,-40374.4,10111.2,3766.1,168.640
0,1110,0,0,0,-40691.2,10111.2,3765.7,168.650
0,1111,0,0,0,-41008.0,10111.2,3765.3,168.660
0,1112,0,0,0,-41324.8,10111.2,3764.9,168.670
0,1113,0,0,0,-41641.6,10111.2,3764.3,168.680
0,1114,0,0,0,-41324.8,10348.8,3765.2,176.492
0,1115,0,0,0,-41008.0,10348.8,3765.6,176.502
0,1116,0,0,0,-40691.2,10348.8,3766.0,176.523
0,1117,0,0,0,-40374.4,10348.8,3766.4,176.533
0,1118,0,0,0,-40057.6,10348.8,3766.8,176.613
0,1119,0,0,0,-39740.8,10348.8,3767.2,176.630
0,1120,0,0,0,-39424.0,10348.8,3767.6,176.640
0,1121,0,0,0,-39107.2,10348.8,3768.0,176.650
0,1122,0,0,0,-38790.4,10348.8,3768.4,176.660
0,1123,0,0,0,-38473.6,10348.8,3768.8,176.682
0,1124,0,0,0,-38156.8,10348.8,3769.2,176.706
0,1125,0,0,0,-37840.0,10348.8,3769.6,176.738
0,1126,0,0,0,-37523.2,10348.8,3770.0,176.759
0,1127,0,0,0,-37206.4,10348.8,3770.4,176.770
0,1128,0,0,0,-36889.6,10348.8,3770.8,176.780
0,1129,0,0,0,-36572.8,10348.8,3771.2,176.790
0,1130,0,0,0,-36256.0,10348.8,3771.5,176.800
0,1131,0,0,0,-35939.2,10348.8,3771.9,176.816
0,1132,0,0,0,-35622.4,10348.8,3772.3,176.826
0,1133,0,0,0,-35305.6,10348.8,3772.7,176.836
0,1134,0,0,0,-34988.8,10348.8,3773.0,176.846
0,1135,0,0,0,-34672.0,10348.8,3773.4,176.856
0,1136,0,0,0,-34355.2,10348.8,3773.8,176.866
0,1137,0,0,0,-34038.4,10348.8,3774.2,176.876
0,1138,0,0,0,-33721.6,10348.8,3774.5,176.886
0,1139,0,0,0,-33404.8,10348.8,3774.9,176.896
0,1140,0,0,0,-33088.0,10348.8,3775.3,176.906
0,1141,0,0,0,-32771.2,10348.8,3775.6,176.920
0,1142,0,0,0,-32454.4,10348.8,3776.0,176.930
0,1143,0,0,0,-32137.6,10348.8,3776.4,176.941
0,1144,0,0,0,-31820.8,10348.8,3776.8,176.952
0,1145,0,0,0,-31504.0,10348.8,3777.1,176.968
0,1146,0,0,0,-31187.2,10348.8,3777.5,176.996
0,1147,0,0,0,-30870.4,10348.8,3777.8,177.010
0,1148,0,0,0,-30553.6,10348.8,3778.2,177.020
0,1149,0,0,0,-30236.8,10348.8,3778.6,177.032
0,1150,0,0,0,-29920.0,10348.8,3778.9,177.042
0,1151,0,0,0,-29603.2,10348.8,3779.3,177.052
0,1152,0,0,0,-29286.4,10348.8,3779.7,177.066
0,1153,0,0,0,-28969.6,10348.8,3780.0,177.076
0,1154,0,0,0,-28652.8,10348.8,3780.4,177.086
0,1155,0,0,0,-28336.0,10348.8,3780.8,177.096
0,1156,0,0,0,-28019.2,10348.8,3781.1,177.106
0,1157,0,0,0,-27702.4,10348.8,3781.5,177.116
0,1158,0,0,0,-27385.6,10348.8,3781.8,177.126
0,1159,0,0,0,-27068.8,10348.8,3782.2,177.136
0,1160,0,0,0,-26752.0,10348.8,3782.6,177.148
0,1161,0,0,0,-26435.2,10348.8,3782.9,177.159
0,1162,0,0,0,-26118.4,10348.8,3783.3,177.169
0,1163,0,0,0,-25801.6,10348.8,3783.8,177.179
0,1164,0,0,0,-25484.8,10348.8,3784.1,177.189
0,1165,0,0,0,-25168.0,10348.8,3784.4,177.199
0,1166,0,0,0,-24851.2,10348.8,3784.8,177.209
0,1167,0,0,0,-24534.4,10348.8,3785.2,177.219
0,1168,0,0,0,-24217.6,10348.8,3785.6,177.229
0,1169,0,0,0,-23900.8,10348.8,3786.0,177.239
0,1170,0,0,0,-23584.0,10586.4,3786.5,185.188
0,1171,0,0,0,-23900.8,10586.4,3786.2,185.198
0,1172,0,0,0,-24217.6,10586.4,3785.8,185.208
0,1173,0,0,0,-24534.4,10586.4,3785.4,185.218
0,1174,0,0,0,-24851.2,10586.4,3785.0,185.228
0,1175,0,0,0,-25168.0,10586.4,3784.6,185.281
0,1176,0,0,0,-25484.8,10586.4,3784.3,185.291
0,1177,0,0,0,-25801.6,10586.4,3783.9,185.304
0,1178,0,0,0,-26118.4,10586.4,3783.5,185.314
0,1179,0,0,0,-26435.2,10586.4,3783.1,185.328
0,1180,0,0,0,-26752.0,10586.4,3782.8,185.338
0,1181,0,0,0,-27068.8,10586.4,3782.4,185.365
0,1182,0,0,0,-27385.6,10586.4,3782.0,185.375
0,1183,0,0,0,-27702.4,10586.4,3781.7,185.386
0,1184,0,0,0,-28019.2,10586.4,3781.3,185.396
0,1185,0,0,0,-28336.0,10586.4,3780.9,185.406
0,1186,0,0,0,-28652.8,10586.4,3780.6,185.417
0,1187,0,0,0,-28969.6,10586.4,3780.2,185.427
0,1188,0,0,0,-29286.4,10586.4,3779.8,185.437
0,1189,0,0,0,-29603.2,10586.4,3779.5,185.447
0,1190,0,0,0,-29920.0,10586.4,3779.1,185.457
0,1191,0,0,0,-30236.8,10586.4,3778.8,185.467
0,1192,0,0,0,-30553.6,10586.4,3778.4,185.477
0,1193,0,0,0,-30870.4,10586.4,3778.0,185.487
0,1194,0,0,0,-31187.2,10586.4,3777.7,185.497
0,1195,0,0,0,-31504.0,10586.4,3777.3,185.507
0,1196,0,0,0,-31820.8,10586.4,3776.9,185.517
0,1197,0,0,0,-32137.6,10586.4,3776.6,185.527
0,1198,0,0,0,-32454.4,10586.4,3776.2,185.537
0,1199,0,0,0,-32771.2,10586.4,3775.8,185.547
0,1200,0,0,0,-33088.0,10586.4,3775.5,185.557
0,1201,0,0,0,-33404.8,10586.4,3775.1,185.567
0,1202,0,0,0,-33721.6,10586.4,3774.7,185.579
0,1203,0,0,0,-34038.4,10586.4,3774.4,185.589
0,1204,0,0,0,-34355.2,10586.4,3774.0,185.599
0,1205,0,0,0,-34672.0,10586.4,3773.6,185.609
0,1206,0,0,0,-34988.8,10586.4,3773.3,185.619
0,1207,0,0,0,-35305.6,10586.4,3772.9,185.629
0,1208,0,0,0,-35622.4,10586.4,3772.5,185.639
0,1209,0,0,0,-35939.2,10586.4,3772.1,185.654
0,1210,0,0,0,-36256.0,10586.4,3771.8,185.665
0,1211,0,0,0,-36572.8,10586.4,3771.4,185.675
0,1212,0,0,0,-36889.6,10586.4,3771.0,185.690
0,1213,0,0,0,-37206.4,10586.4,3770.6,185.700
0,1214,0,0,0,-37523.2,10586.4,3770.2,185.711
0,1215,0,0,0,-37840.0,10586.4,3769.9,185.721
0,1216,0,0,0,-38156.8,10586.4,3769.5,185.731
0,1217,0,0,0,-38473.6,10586.4,3769.1,185.741
0,1218,0,0,0,-38790.4,10586.4,3768.7,185.751
0,1219,0,0,0,-39107.2,10586.4,3768.3,185.761
0,1220,0,0,0,-39424.0,10586.4,3767.9,185.771
0,1221,0,0,0,-39740.8,10586.4,3767.5,185.782
0,1222,0,0,0,-40057.6,10586.4,3767.1,185.800
0,1223,0,0,0,-40374.4,10586.4,3766.7,185.810
0,1224,0,0,0,-40691.2,10586.4,3766.3,185.820
0,1225,0,0,0,-41008.0,10586.4,3765.9,185.830
0,1226,0,0,0,-41324.8,10586.4,3765.4,185.840
0,1227,0,0,0,-41324.8,10824.0,3765.8,193.851
0,1228,0,0,0,-41008.0,10824.0,3766.2,193.861
0,1229,0,0,0,-40691.2,10824.0,3766.6,193.871
0,1230,0,0,0,-40374.4,10824.0,3767.0,193.881
0,1231,0,0,0,-40057.6,10824.0,3767.4,193.891
0,1232,0,0,0,-39740.8,10824.0,3767.8,193.902
0,1233,0,0,0,-39424.0,10824.0,3768.2,193.961
0,1234,0,0,0,-39107.2,10824.0,3768.6,193.971
0,1235,0,0,0,-38790.4,10824.0,3769.0,193.981
0,1236,0,0,0,-38473.6,10824.0,3769.4,193.991
0,1237,0,0,0,-38156.8,10824.0,3769.7,194.001
0,1238,0,0,0,-37840.0,10824.0,3770.1,194.013
0,1239,0,0,0,-37523.2,10824.0,3770.5,194.023
0,1240,0,0,0,-37206.4,10824.0,3770.9,194.033
0,1241,0,0,0,-36889.6,10824.0,3771.2,194.043
0,1242,0,0,0,-36572.8,10824.0,3771.6,194.053
0,1243,0,0,0,-36256.0,10824.0,3772.0,194.063
0,1244,0,0,0,-35939.2,10824.0,3772.4,194.073
0,1245,0,0,0,-35622.4,10824.0,3772.7,194.087
0,1246,0,0,0,-35305.6,10824.0,3773.1,194.097
0,1247,0,0,0,-34988.8,10824.0,3773.5,194.107
0,1248,0,0,0,-34672.0,10824.0,3773.8,194.117
0,1249,0,0,0,-34355.2,10824.0,3774.2,194.127
0,1250,0,0,0,-34038.4,10824.0,3774.6,194.150
0,1251,0,0,0,-33721.6,10824.0,3774.9,194.160
0,1252,0,0,0,-33404.8,10824.0,3775.3,194.170
0,1253,0,0,0,-33088.0,10824.0,3775.7,194.183
0,1254,0,0,0,-32771.2,10824.0,3776.0,194.193
0,1255,0,0,0,-32454.4,10824.0,3776.4,194.204
0,1256,0,0,0,-32137.6,10824.0,3776.8,194.215
0,1257,0,0,0,-31820.8,10824.0,3777.1,194.225
0,1258,0,0,0,-31504.0,10824.0,3777.5,194.241
0,1259,0,0,0,-31187.2,10824.0,3777.8,194.251
0,1260,0,0,0,-30870.4,10824.0,3778.2,194.263
0,1261,0,0,0,-30553.6,10824.0,3778.6,194.273
0,1262,0,0,0,-30236.8,10824.0,3778.9,194.283
0,1263,0,0,0,-29920.0,10824.0,3779.3,194.293
0,1264,0,0,0,-29603.2,10824.0,3779.8,194.303
0,1265,0,0,0,-29286.4,10824.0,3780.0,194.313
0,1266,0,0,0,-28969.6,10824.0,3780.4,194.323
0,1267,0,0,0,-28652.8,10824.0,3780.8,194.333
0,1268,0,0,0,-28336.0,10824.0,3781.1,194.343
0,1269,0,0,0,-28019.2,10824.0,3781.5,194.353
0,1270,0,0,0,-27702.4,10824.0,3781.9,194.363
0,1271,0,0,0,-27385.6,10824.0,3782.2,194.373
0,1272,0,0,0,-27068.8,10824.0,3782.6,194.383
0,1273,0,0,0,-26752.0,10824.0,3783.0,194.393
0,1274,0,0,0,-26435.2,10824.0,3783.3,194.403
0,1275,0,0,0,-26118.4,10824.0,3783.7,194.413
0,1276,0,0,0,-25801.6,10824.0,3784.1,194.423
0,1277,0,0,0,-25484.8,10824.0,3784.5,194.433
0,1278,0,0,0,-25168.0,10824.0,3784.9,194.443
0,1279,0,0,0,-24851.2,10824.0,3785.2,194.453
0,1280,0,0,0,-24534.4,10824.0,3785.6,194.463
0,1281,0,0,0,-24217.6,10824.0,3786.0,194.473
0,1282,0,0,0,-23900.8,10824.0,3786.4,194.483
0,1283,0,0,0,-23584.0,10824.0,3786.8,194.501
0,1284,0,0,0,-23267.2,10824.0,3787.2,194.511
0,1285,0,0,0,-23267.2,11061.6,3787.4,202.674
0,1286,0,0,0,-23584.0,11061.6,3787.0,202.684
0,1287,0,0,0,-23900.8,11061.6,3786.6,202.695
0,1288,0,0,0,-24217.6,11061.6,3786.2,202.705
0,1289,0,0,0,-24534.4,11061.6,3785.8,202.716
0,1290,0,0,0,-24851.2,11061.6,3785.4,202.728
0,1291,0,0,0,-25168.0,11061.6,3785.1,202.742
0,1292,0,0,0,-25484.8,11061.6,3784.7,202.753
0,1293,0,0,0,-25801.6,11061.6,3784.3,202.763
0,1294,0,0,0,-26118.4,11061.6,3783.9,202.777
0,1295,0,0,0,-26435.2,11061.6,3783.5,202.787
0,1296,0,0,0,-26752.0,11061.6,3783.2,202.797
0,1297,0,0,0,-27068.8,11061.6,3782.8,202.860
0,1298,0,0,0,-27385.6,11061.6,3782.4,202.870
0,1299,0,0,0,-27702.4,11061.6,3782.1,202.883
0,1300,0,0,0,-28019.2,11061.6,3781.7,202.894
0,1301,0,0,0,-28336.0,11061.6,3781.3,202.905
0,1302,0,0,0,-28652.8,11061.6,3780.9,202.916
0,1303,0,0,0,-28969.6,11061.6,3780.6,202.926
0,1304,0,0,0,-29286.4,11061.6,3780.2,202.948
0,1305,0,0,0,-29603.2,11061.6,3779.8,202.958
0,1306,0,0,0,-29920.0,11061.6,3779.5,202.968
0,1307,0,0,0,-30236.8,11061.6,3779.1,202.978
0,1308,0,0,0,-30553.6,11061.6,3778.8,202.988
0,1309,0,0,0,-30870.4,11061.6,3778.4,202.999
0,1310,0,0,0,-31187.2,11061.6,3778.0,203.011
0,1311,0,0,0,-31504.0,11061.6,3777.7,203.021
0,1312,0,0,0,-31820.8,11061.6,3777.3,203.031
0,1313,0,0,0,-32137.6,11061.6,3776.9,203.042
0,1314,0,0,0,-32454.4,11061.6,3776.6,203.052
0,1315,0,0,0,-32771.2,11061.6,3776.2,203.062
0,1316,0,0,0,-33088.0,11061.6,3775.9,203.075
0,1317,0,0,0,-33404.8,11061.6,3775.5,203.086
0,1318,0,0,0,-33721.6,11061.6,3775.1,203.101
0,1319,0,0,0,-34038.4,11061.6,3774.8,203.119
0,1320,0,0,0,-34355.2,11061.6,3774.4,203.141
0,1321,0,0,0,-34672.0,11061.6,3774.0,203.160
0,1322,0,0,0,-34988.8,11061.6,3773.7,203.170
0,1323,0,0,0,-35305.6,11061.6,3773.3,203.180
0,1324,0,0,0,-35622.4,11061.6,3773.0,203.190
0,1325,0,0,0,-35939.2,11061.6,3772.6,203.200
0,1326,0,0,0,-36256.0,11061.6,3772.2,203.210
0,1327,0,0,0,-36572.8,11061.6,3771.9,203.220
0,1328,0,0,0,-36889.6,11061.6,3771.5,203.230
0,1329,0,0,0,-37206.4,11061.6,3771.1,203.240
0,1330,0,0,0,-37523.2,11061.6,3770.7,203.250
0,1331,0,0,0,-37840.0,11061.6,3770.4,203.260
0,1332,0,0,0,-38156.8,11061.6,3770.0,203.272
0,1333,0,0,0,-38473.6,11061.6,3769.6,203.282
0,1334,0,0,0,-38790.4,11061.6,3769.2,203.292
0,1335,0,0,0,-39107.2,11061.6,3768.9,203.302
0,1336,0,0,0,-39424.0,11061.6,3768.5,203.312
0,1337,0,0,0,-39740.8,11061.6,3768.1,203.322
0,1338,0,0,0,-40057.6,11061.6,3767.7,203.332
0,1339,0,0,0,-40374.4,11061.6,3767.3,203.342
0,1340,0,0,0,-40691.2,11061.6,3766.9,203.354
0,1341,0,0,0,-41008.0,11061.6,3766.6,203.368
0,1342,0,0,0,-41008.0,11299.2,3766.9,211.251
0,1343,0,0,0,-40691.2,11299.2,3767.3,211.261
0,1344,0,0,0,-40374.4,11299.2,3767.7,211.271
0,1345,0,0,0,-40057.6,11299.2,3768.0,211.281
0,1346,0,0,0,-39740.8,11299.2,3768.5,211.291
0,1347,0,0,0,-39424.0,11299.2,3768.8,211.302
0,1348,0,0,0,-39107.2,11299.2,3769.2,211.312
0,1349,0,0,0,-38790.4,11299.2,3769.5,211.322
0,1350,0,0,0,-38473.6,11299.2,3769.9,211.337
0,1351,0,0,0,-38156.8,11299.2,3770.3,211.347
0,1352,0,0,0,-37840.0,11299.2,3770.6,211.357
0,1353,0,0,0,-37523.2,11299.2,3771.1,211.416
0,1354,0,0,0,-37206.4,11299.2,3771.4,211.426
0,1355,0,0,0,-36889.6,11299.2,3771.7,211.436
0,1356,0,0,0,-36572.8,11299.2,3772.1,211.446
0,1357,0,0,0,-36256.0,11299.2,3772.5,211.456
0,1358,0,0,0,-35939.2,11299.2,3772.8,211.466
0,1359,0,0,0,-35622.4,11299.2,3773.2,211.476
0,1360,0,0,0,-35305.6,11299.2,3773.5,211.486
0,1361,0,0,0,-34988.8,11299.2,3773.9,211.496
0,1362,0,0,0,-34672.0,11299.2,3774.3,211.506
0,1363,0,0,0,-34355.2,11299.2,3774.6,211.516
0,1364,0,0,0,-34038.4,11299.2,3775.0,211.526
0,1365,0,0,0,-33721.6,11299.2,3775.3,211.536
0,1366,0,0,0,-33404.8,11299.2,3775.7,211.546
0,1367,0,0,0,-33088.0,11299.2,3776.1,211.556
0,1368,0,0,0,-32771.2,11299.2,3776.4,211.566
0,1369,0,0,0,-32454.4,11299.2,3776.8,211.576
0,1370,0,0,0,-32137.6,11299.2,3777.1,211.595
0,1371,0,0,0,-31820.8,11299.2,3777.6,211.605
